FILE     : ETPOLUT1.DAT
STATUS   : 1997.03.16                                       
CONTENTS : Pole coordinates and earth rotation,                                  
           one day sampling interval, given at 0 hours UTC.             
                                                                                
           The pole coordinates, UT1-UTC and TAI-UT1 have been taken from 
           files EOPC04.xx (xx = year), transferred from IERS via INTERNET 
           to Karlsruhe at 19941108, 19950310, 19951011, 19960218, 19970305
           and transformed to current format using program IERS.FOR. 
                          
           Adress: 145.238.2.21
           login:  anonymous
           password: wenzel gik karlsruhe
           directory: cd iers cd old
                                                      
           Start: 19720101  MJD = 41317.000                                     
           End  : 19970228  MJD = 50507.000                                     

           Span :                  9190.000 days  = 25.16 years                  
                                                                                
Date     Time    MJD          x         y       UT1-UTC   TAI-UT1                                   
                             ["]       ["]      [SEC]     [SEC]                                   
C****************************************************************************** 
19891023 000000 47822.000   0.08542   0.07881 -0.529549 24.529549
19891024 000000 47823.000   0.08199   0.07807 -0.531850 24.531850
19891025 000000 47824.000   0.07863   0.07755 -0.534238 24.534238
19891026 000000 47825.000   0.07526   0.07711 -0.536651 24.536651
19891027 000000 47826.000   0.07183   0.07668 -0.539032 24.539032
19891028 000000 47827.000   0.06831   0.07630 -0.541335 24.541335
19891029 000000 47828.000   0.06469   0.07602 -0.543528 24.543528
19891030 000000 47829.000   0.06104   0.07578 -0.545585 24.545585
19891031 000000 47830.000   0.05742   0.07548 -0.547493 24.547493
19891101 000000 47831.000   0.05392   0.07511 -0.549262 24.549262
19891102 000000 47832.000   0.05053   0.07471 -0.550909 24.550909
19891103 000000 47833.000   0.04713   0.07435 -0.552486 24.552486
19891104 000000 47834.000   0.04354   0.07413 -0.554062 24.554062
19891105 000000 47835.000   0.03968   0.07411 -0.555729 24.555729
19891106 000000 47836.000   0.03551   0.07419 -0.557588 24.557588
19891107 000000 47837.000   0.03114   0.07429 -0.559711 24.559711
19891108 000000 47838.000   0.02679   0.07431 -0.562117 24.562117
19891109 000000 47839.000   0.02266   0.07426 -0.564767 24.564767
19891110 000000 47840.000   0.01870   0.07424 -0.567553 24.567553
19891111 000000 47841.000   0.01481   0.07428 -0.570323 24.570323
19891112 000000 47842.000   0.01089   0.07442 -0.572918 24.572918
19891113 000000 47843.000   0.00697   0.07471 -0.575235 24.575235
19891114 000000 47844.000   0.00310   0.07521 -0.577260 24.577260
19891115 000000 47845.000  -0.00062   0.07591 -0.579071 24.579071
19891116 000000 47846.000  -0.00421   0.07675 -0.580793 24.580793
19891117 000000 47847.000  -0.00780   0.07761 -0.582560 24.582560
19891118 000000 47848.000  -0.01143   0.07841 -0.584473 24.584473
19891119 000000 47849.000  -0.01501   0.07917 -0.586577 24.586577
19891120 000000 47850.000  -0.01850   0.07995 -0.588871 24.588871
19891121 000000 47851.000  -0.02187   0.08097 -0.591307 24.591307
19891122 000000 47852.000  -0.02521   0.08223 -0.593831 24.593831
19891123 000000 47853.000  -0.02866   0.08374 -0.596385 24.596385
19891124 000000 47854.000  -0.03227   0.08543 -0.598911 24.598911
19891125 000000 47855.000  -0.03607   0.08709 -0.601354 24.601354
19891126 000000 47856.000  -0.04003   0.08873 -0.603659 24.603659
19891127 000000 47857.000  -0.04413   0.09040 -0.605799 24.605799
19891128 000000 47858.000  -0.04828   0.09188 -0.607782 24.607782
19891129 000000 47859.000  -0.05234   0.09309 -0.609651 24.609651
19891130 000000 47860.000  -0.05611   0.09399 -0.611460 24.611460
19891201 000000 47861.000  -0.05956   0.09473 -0.613260 24.613260
19891202 000000 47862.000  -0.06262   0.09549 -0.615112 24.615112
19891203 000000 47863.000  -0.06524   0.09643 -0.617067 24.617067
19891204 000000 47864.000  -0.06752   0.09762 -0.619176 24.619176
19891205 000000 47865.000  -0.06950   0.09919 -0.621453 24.621453
19891206 000000 47866.000  -0.07145   0.10111 -0.623895 24.623895
19891207 000000 47867.000  -0.07344   0.10330 -0.626449 24.626449
19891208 000000 47868.000  -0.07554   0.10566 -0.629011 24.629011
19891209 000000 47869.000  -0.07783   0.10795 -0.631449 24.631449
19891210 000000 47870.000  -0.08031   0.11027 -0.633644 24.633644
19891211 000000 47871.000  -0.08299   0.11261 -0.635547 24.635547
19891212 000000 47872.000  -0.08597   0.11489 -0.637184 24.637184
19891213 000000 47873.000  -0.08903   0.11718 -0.638666 24.638666
19891214 000000 47874.000  -0.09184   0.11960 -0.640126 24.640126
19891215 000000 47875.000  -0.09436   0.12214 -0.641686 24.641686
19891216 000000 47876.000  -0.09660   0.12477 -0.643411 24.643411
19891217 000000 47877.000  -0.09864   0.12740 -0.645316 24.645316
19891218 000000 47878.000  -0.10057   0.12996 -0.647377 24.647377
19891219 000000 47879.000  -0.10250   0.13240 -0.649537 24.649537
19891220 000000 47880.000  -0.10447   0.13478 -0.651730 24.651730
19891221 000000 47881.000  -0.10651   0.13714 -0.653898 24.653898
19891222 000000 47882.000  -0.10869   0.13943 -0.655976 24.655976
19891223 000000 47883.000  -0.11103   0.14159 -0.657914 24.657914
19891224 000000 47884.000  -0.11360   0.14362 -0.659674 24.659674
19891225 000000 47885.000  -0.11641   0.14559 -0.661243 24.661243
19891226 000000 47886.000  -0.11936   0.14764 -0.662642 24.662642
19891227 000000 47887.000  -0.12234   0.14995 -0.663929 24.663929
19891228 000000 47888.000  -0.12521   0.15256 -0.665172 24.665172
19891229 000000 47889.000  -0.12776   0.15538 -0.666460 24.666460
19891230 000000 47890.000  -0.12991   0.15836 -0.667880 24.667880
19891231 000000 47891.000  -0.13171   0.16143 -0.669496 24.669496
19900101 000000 47892.000  -0.13323   0.16454  0.328661 24.671339
19900102 000000 47893.000  -0.13455   0.16762  0.326603 24.673397
19900103 000000 47894.000  -0.13578   0.17063  0.324384 24.675616
19900104 000000 47895.000  -0.13709   0.17357  0.322113 24.677887
19900105 000000 47896.000  -0.13862   0.17637  0.319909 24.680091
19900106 000000 47897.000  -0.14043   0.17900  0.317888 24.682112
19900107 000000 47898.000  -0.14248   0.18145  0.316118 24.683882
19900108 000000 47899.000  -0.14478   0.18372  0.314619 24.685381
19900109 000000 47900.000  -0.14707   0.18596  0.313321 24.686679
19900110 000000 47901.000  -0.14929   0.18826  0.312122 24.687878
19900111 000000 47902.000  -0.15144   0.19069  0.310896 24.689104
19900112 000000 47903.000  -0.15350   0.19329  0.309520 24.690480
19900113 000000 47904.000  -0.15543   0.19606  0.307937 24.692063
19900114 000000 47905.000  -0.15704   0.19896  0.306156 24.693844
19900115 000000 47906.000  -0.15852   0.20199  0.304243 24.695757
19900116 000000 47907.000  -0.16001   0.20514  0.302285 24.697715
19900117 000000 47908.000  -0.16163   0.20838  0.300366 24.699634
19900118 000000 47909.000  -0.16351   0.21168  0.298546 24.701454
19900119 000000 47910.000  -0.16579   0.21497  0.296860 24.703140
19900120 000000 47911.000  -0.16850   0.21811  0.295322 24.704678
19900121 000000 47912.000  -0.17152   0.22107  0.293926 24.706074
19900122 000000 47913.000  -0.17471   0.22386  0.292637 24.707363
19900123 000000 47914.000  -0.17792   0.22649  0.291407 24.708593
19900124 000000 47915.000  -0.18085   0.22926  0.290168 24.709832
19900125 000000 47916.000  -0.18334   0.23240  0.288833 24.711167
19900126 000000 47917.000  -0.18560   0.23587  0.287306 24.712694
19900127 000000 47918.000  -0.18764   0.23956  0.285514 24.714486
19900128 000000 47919.000  -0.18944   0.24339  0.283414 24.716586
19900129 000000 47920.000  -0.19104   0.24720  0.281010 24.718990
19900130 000000 47921.000  -0.19247   0.25092  0.278366 24.721634
19900131 000000 47922.000  -0.19374   0.25452  0.275591 24.724409
19900201 000000 47923.000  -0.19502   0.25808  0.272817 24.727183
19900202 000000 47924.000  -0.19637   0.26161  0.270180 24.729820
19900203 000000 47925.000  -0.19783   0.26513  0.267753 24.732247
19900204 000000 47926.000  -0.19933   0.26863  0.265563 24.734437
19900205 000000 47927.000  -0.20082   0.27210  0.263550 24.736450
19900206 000000 47928.000  -0.20223   0.27553  0.261608 24.738392
19900207 000000 47929.000  -0.20345   0.27912  0.259611 24.740389
19900208 000000 47930.000  -0.20437   0.28291  0.257453 24.742547
19900209 000000 47931.000  -0.20487   0.28685  0.255088 24.744912
19900210 000000 47932.000  -0.20495   0.29079  0.252523 24.747477
19900211 000000 47933.000  -0.20464   0.29472  0.249811 24.750189
19900212 000000 47934.000  -0.20400   0.29865  0.247031 24.752969
19900213 000000 47935.000  -0.20316   0.30268  0.244259 24.755741
19900214 000000 47936.000  -0.20226   0.30683  0.241561 24.758439
19900215 000000 47937.000  -0.20140   0.31106  0.238992 24.761008
19900216 000000 47938.000  -0.20071   0.31529  0.236584 24.763416
19900217 000000 47939.000  -0.20033   0.31938  0.234357 24.765643
19900218 000000 47940.000  -0.20030   0.32318  0.232321 24.767679
19900219 000000 47941.000  -0.20058   0.32668  0.230460 24.769540
19900220 000000 47942.000  -0.20110   0.32992  0.228727 24.771273
19900221 000000 47943.000  -0.20172   0.33301  0.227052 24.772948
19900222 000000 47944.000  -0.20219   0.33608  0.225330 24.774670
19900223 000000 47945.000  -0.20224   0.33924  0.223452 24.776548
19900224 000000 47946.000  -0.20169   0.34260  0.221340 24.778660
19900225 000000 47947.000  -0.20030   0.34624  0.218965 24.781035
19900226 000000 47948.000  -0.19852   0.35012  0.216371 24.783629
19900227 000000 47949.000  -0.19663   0.35421  0.213662 24.786338
19900228 000000 47950.000  -0.19505   0.35856  0.210970 24.789030
19900301 000000 47951.000  -0.19380   0.36297  0.208440 24.791560
19900302 000000 47952.000  -0.19301   0.36730  0.206162 24.793838
19900303 000000 47953.000  -0.19257   0.37129  0.204164 24.795836
19900304 000000 47954.000  -0.19235   0.37497  0.202392 24.797608
19900305 000000 47955.000  -0.19220   0.37836  0.200743 24.799257
19900306 000000 47956.000  -0.19195   0.38163  0.199093 24.800907
19900307 000000 47957.000  -0.19144   0.38496  0.197326 24.802674
19900308 000000 47958.000  -0.19076   0.38835  0.195356 24.804644
19900309 000000 47959.000  -0.18992   0.39187  0.193154 24.806846
19900310 000000 47960.000  -0.18891   0.39566  0.190742 24.809258
19900311 000000 47961.000  -0.18781   0.39959  0.188190 24.811810
19900312 000000 47962.000  -0.18676   0.40346  0.185590 24.814410
19900313 000000 47963.000  -0.18586   0.40718  0.183045 24.816955
19900314 000000 47964.000  -0.18521   0.41064  0.180626 24.819374
19900315 000000 47965.000  -0.18495   0.41374  0.178371 24.821629
19900316 000000 47966.000  -0.18478   0.41654  0.176269 24.823731
19900317 000000 47967.000  -0.18448   0.41919  0.174295 24.825705
19900318 000000 47968.000  -0.18384   0.42185  0.172404 24.827596
19900319 000000 47969.000  -0.18275   0.42459  0.170541 24.829459
19900320 000000 47970.000  -0.18107   0.42747  0.168624 24.831376
19900321 000000 47971.000  -0.17904   0.43072  0.166575 24.833425
19900322 000000 47972.000  -0.17682   0.43440  0.164324 24.835676
19900323 000000 47973.000  -0.17454   0.43850  0.161802 24.838198
19900324 000000 47974.000  -0.17237   0.44280  0.158990 24.841010
19900325 000000 47975.000  -0.17032   0.44699  0.155911 24.844089
19900326 000000 47976.000  -0.16833   0.45089  0.152655 24.847345
19900327 000000 47977.000  -0.16630   0.45438  0.149377 24.850623
19900328 000000 47978.000  -0.16417   0.45741  0.146251 24.853749
19900329 000000 47979.000  -0.16205   0.46014  0.143425 24.856575
19900330 000000 47980.000  -0.15993   0.46275  0.140954 24.859046
19900331 000000 47981.000  -0.15784   0.46545  0.138793 24.861207
19900401 000000 47982.000  -0.15572   0.46831  0.136826 24.863174
19900402 000000 47983.000  -0.15341   0.47137  0.134905 24.865095
19900403 000000 47984.000  -0.15089   0.47448  0.132903 24.867097
19900404 000000 47985.000  -0.14811   0.47747  0.130742 24.869258
19900405 000000 47986.000  -0.14508   0.48033  0.128404 24.871596
19900406 000000 47987.000  -0.14187   0.48311  0.125908 24.874092
19900407 000000 47988.000  -0.13850   0.48591  0.123315 24.876685
19900408 000000 47989.000  -0.13501   0.48882  0.120682 24.879318
19900409 000000 47990.000  -0.13147   0.49203  0.118071 24.881929
19900410 000000 47991.000  -0.12803   0.49544  0.115545 24.884455
19900411 000000 47992.000  -0.12496   0.49882  0.113156 24.886844
19900412 000000 47993.000  -0.12217   0.50213  0.110928 24.889072
19900413 000000 47994.000  -0.11961   0.50531  0.108868 24.891132
19900414 000000 47995.000  -0.11712   0.50831  0.106954 24.893046
19900415 000000 47996.000  -0.11460   0.51113  0.105144 24.894856
19900416 000000 47997.000  -0.11200   0.51379  0.103380 24.896620
19900417 000000 47998.000  -0.10933   0.51628  0.101589 24.898411
19900418 000000 47999.000  -0.10666   0.51865  0.099691 24.900309
19900419 000000 48000.000  -0.10406   0.52092  0.097598 24.902402
19900420 000000 48001.000  -0.10157   0.52321  0.095253 24.904747
19900421 000000 48002.000  -0.09928   0.52557  0.092631 24.907369
19900422 000000 48003.000  -0.09713   0.52794  0.089780 24.910220
19900423 000000 48004.000  -0.09506   0.53027  0.086807 24.913193
19900424 000000 48005.000  -0.09307   0.53248  0.083869 24.916131
19900425 000000 48006.000  -0.09108   0.53454  0.081132 24.918868
19900426 000000 48007.000  -0.08897   0.53645  0.078728 24.921272
19900427 000000 48008.000  -0.08671   0.53825  0.076699 24.923301
19900428 000000 48009.000  -0.08436   0.53999  0.074982 24.925018
19900429 000000 48010.000  -0.08215   0.54167  0.073445 24.926555
19900430 000000 48011.000  -0.07997   0.54330  0.071930 24.928070
19900501 000000 48012.000  -0.07767   0.54491  0.070320 24.929680
19900502 000000 48013.000  -0.07513   0.54650  0.068549 24.931451
19900503 000000 48014.000  -0.07217   0.54808  0.066602 24.933398
19900504 000000 48015.000  -0.06871   0.54961  0.064517 24.935483
19900505 000000 48016.000  -0.06476   0.55112  0.062352 24.937648
19900506 000000 48017.000  -0.06039   0.55263  0.060189 24.939811
19900507 000000 48018.000  -0.05571   0.55413  0.058098 24.941902
19900508 000000 48019.000  -0.05082   0.55563  0.056135 24.943865
19900509 000000 48020.000  -0.04620   0.55721  0.054333 24.945667
19900510 000000 48021.000  -0.04200   0.55886  0.052688 24.947312
19900511 000000 48022.000  -0.03807   0.56049  0.051175 24.948825
19900512 000000 48023.000  -0.03417   0.56202  0.049743 24.950257
19900513 000000 48024.000  -0.03021   0.56343  0.048332 24.951668
19900514 000000 48025.000  -0.02608   0.56467  0.046871 24.953129
19900515 000000 48026.000  -0.02180   0.56577  0.045290 24.954710
19900516 000000 48027.000  -0.01735   0.56672  0.043527 24.956473
19900517 000000 48028.000  -0.01295   0.56761  0.041537 24.958463
19900518 000000 48029.000  -0.00866   0.56847  0.039306 24.960694
19900519 000000 48030.000  -0.00445   0.56930  0.036847 24.963153
19900520 000000 48031.000  -0.00020   0.56995  0.034228 24.965772
19900521 000000 48032.000   0.00404   0.57042  0.031559 24.968441
19900522 000000 48033.000   0.00824   0.57069  0.028980 24.971020
19900523 000000 48034.000   0.01239   0.57074  0.026624 24.973376
19900524 000000 48035.000   0.01626   0.57091  0.024560 24.975440
19900525 000000 48036.000   0.01979   0.57125  0.022767 24.977233
19900526 000000 48037.000   0.02316   0.57169  0.021156 24.978844
19900527 000000 48038.000   0.02653   0.57215  0.019589 24.980411
19900528 000000 48039.000   0.02995   0.57261  0.017947 24.982053
19900529 000000 48040.000   0.03356   0.57305  0.016157 24.983843
19900530 000000 48041.000   0.03728   0.57341  0.014213 24.985787
19900531 000000 48042.000   0.04108   0.57363  0.012157 24.987843
19900601 000000 48043.000   0.04493   0.57374  0.010063 24.989937
19900602 000000 48044.000   0.04885   0.57384  0.007993 24.992007
19900603 000000 48045.000   0.05288   0.57397  0.006016 24.993984
19900604 000000 48046.000   0.05697   0.57409  0.004174 24.995826
19900605 000000 48047.000   0.06106   0.57412  0.002505 24.997495
19900606 000000 48048.000   0.06506   0.57396  0.001019 24.998981
19900607 000000 48049.000   0.06892   0.57346 -0.000298 25.000298
19900608 000000 48050.000   0.07265   0.57264 -0.001499 25.001499
19900609 000000 48051.000   0.07631   0.57159 -0.002654 25.002654
19900610 000000 48052.000   0.08004   0.57053 -0.003824 25.003824
19900611 000000 48053.000   0.08394   0.56964 -0.005080 25.005080
19900612 000000 48054.000   0.08805   0.56901 -0.006478 25.006478
19900613 000000 48055.000   0.09234   0.56853 -0.008058 25.008058
19900614 000000 48056.000   0.09667   0.56799 -0.009833 25.009833
19900615 000000 48057.000   0.10090   0.56733 -0.011791 25.011791
19900616 000000 48058.000   0.10485   0.56664 -0.013885 25.013885
19900617 000000 48059.000   0.10868   0.56591 -0.016034 25.016034
19900618 000000 48060.000   0.11252   0.56518 -0.018136 25.018136
19900619 000000 48061.000   0.11636   0.56428 -0.020083 25.020083
19900620 000000 48062.000   0.12016   0.56311 -0.021797 25.021797
19900621 000000 48063.000   0.12387   0.56163 -0.023272 25.023272
19900622 000000 48064.000   0.12743   0.55990 -0.024557 25.024557
19900623 000000 48065.000   0.13083   0.55811 -0.025772 25.025772
19900624 000000 48066.000   0.13408   0.55634 -0.027044 25.027044
19900625 000000 48067.000   0.13737   0.55459 -0.028464 25.028464
19900626 000000 48068.000   0.14078   0.55277 -0.030052 25.030052
19900627 000000 48069.000   0.14430   0.55083 -0.031777 25.031777
19900628 000000 48070.000   0.14809   0.54876 -0.033570 25.033570
19900629 000000 48071.000   0.15218   0.54667 -0.035358 25.035358
19900630 000000 48072.000   0.15663   0.54471 -0.037073 25.037073
19900701 000000 48073.000   0.16128   0.54294 -0.038682 25.038682
19900702 000000 48074.000   0.16599   0.54141 -0.040151 25.040151
19900703 000000 48075.000   0.17060   0.54001 -0.041463 25.041463
19900704 000000 48076.000   0.17490   0.53846 -0.042625 25.042625
19900705 000000 48077.000   0.17883   0.53668 -0.043656 25.043656
19900706 000000 48078.000   0.18240   0.53466 -0.044595 25.044595
19900707 000000 48079.000   0.18559   0.53241 -0.045490 25.045490
19900708 000000 48080.000   0.18872   0.52999 -0.046402 25.046402
19900709 000000 48081.000   0.19193   0.52746 -0.047393 25.047393
19900710 000000 48082.000   0.19529   0.52484 -0.048522 25.048522
19900711 000000 48083.000   0.19883   0.52227 -0.049828 25.049828
19900712 000000 48084.000   0.20260   0.51981 -0.051314 25.051314
19900713 000000 48085.000   0.20644   0.51739 -0.052932 25.052932
19900714 000000 48086.000   0.21017   0.51494 -0.054596 25.054596
19900715 000000 48087.000   0.21374   0.51245 -0.056209 25.056209
19900716 000000 48088.000   0.21710   0.51000 -0.057664 25.057664
19900717 000000 48089.000   0.22029   0.50763 -0.058886 25.058886
19900718 000000 48090.000   0.22331   0.50538 -0.059851 25.059851
19900719 000000 48091.000   0.22631   0.50305 -0.060607 25.060607
19900720 000000 48092.000   0.22934   0.50061 -0.061262 25.061262
19900721 000000 48093.000   0.23240   0.49805 -0.061957 25.061957
19900722 000000 48094.000   0.23542   0.49536 -0.062811 25.062811
19900723 000000 48095.000   0.23838   0.49247 -0.063890 25.063890
19900724 000000 48096.000   0.24133   0.48938 -0.065194 25.065194
19900725 000000 48097.000   0.24435   0.48611 -0.066650 25.066650
19900726 000000 48098.000   0.24735   0.48265 -0.068172 25.068172
19900727 000000 48099.000   0.25030   0.47907 -0.069681 25.069681
19900728 000000 48100.000   0.25313   0.47556 -0.071129 25.071129
19900729 000000 48101.000   0.25576   0.47218 -0.072477 25.072477
19900730 000000 48102.000   0.25815   0.46887 -0.073703 25.073703
19900731 000000 48103.000   0.26029   0.46554 -0.074805 25.074805
19900801 000000 48104.000   0.26222   0.46209 -0.075781 25.075781
19900802 000000 48105.000   0.26404   0.45852 -0.076656 25.076656
19900803 000000 48106.000   0.26594   0.45491 -0.077483 25.077483
19900804 000000 48107.000   0.26807   0.45137 -0.078346 25.078346
19900805 000000 48108.000   0.27043   0.44793 -0.079330 25.079330
19900806 000000 48109.000   0.27288   0.44457 -0.080509 25.080509
19900807 000000 48110.000   0.27519   0.44124 -0.081929 25.081929
19900808 000000 48111.000   0.27730   0.43792 -0.083603 25.083603
19900809 000000 48112.000   0.27918   0.43461 -0.085488 25.085488
19900810 000000 48113.000   0.28082   0.43139 -0.087499 25.087499
19900811 000000 48114.000   0.28228   0.42831 -0.089527 25.089527
19900812 000000 48115.000   0.28370   0.42532 -0.091451 25.091451
19900813 000000 48116.000   0.28521   0.42239 -0.093185 25.093185
19900814 000000 48117.000   0.28681   0.41942 -0.094698 25.094698
19900815 000000 48118.000   0.28840   0.41627 -0.096024 25.096024
19900816 000000 48119.000   0.28990   0.41298 -0.097245 25.097245
19900817 000000 48120.000   0.29133   0.40960 -0.098481 25.098481
19900818 000000 48121.000   0.29286   0.40626 -0.099848 25.099848
19900819 000000 48122.000   0.29454   0.40296 -0.101434 25.101434
19900820 000000 48123.000   0.29639   0.39966 -0.103261 25.103261
19900821 000000 48124.000   0.29842   0.39632 -0.105296 25.105296
19900822 000000 48125.000   0.30038   0.39294 -0.107456 25.107456
19900823 000000 48126.000   0.30217   0.38951 -0.109640 25.109640
19900824 000000 48127.000   0.30394   0.38610 -0.111756 25.111756
19900825 000000 48128.000   0.30546   0.38268 -0.113727 25.113727
19900826 000000 48129.000   0.30652   0.37921 -0.115510 25.115510
19900827 000000 48130.000   0.30677   0.37568 -0.117091 25.117091
19900828 000000 48131.000   0.30672   0.37207 -0.118490 25.118490
19900829 000000 48132.000   0.30655   0.36838 -0.119755 25.119755
19900830 000000 48133.000   0.30653   0.36451 -0.120932 25.120932
19900831 000000 48134.000   0.30664   0.36059 -0.122086 25.122086
19900901 000000 48135.000   0.30705   0.35670 -0.123302 25.123302
19900902 000000 48136.000   0.30783   0.35289 -0.124675 25.124675
19900903 000000 48137.000   0.30883   0.34911 -0.126286 25.126286
19900904 000000 48138.000   0.30998   0.34535 -0.128186 25.128186
19900905 000000 48139.000   0.31124   0.34163 -0.130362 25.130362
19900906 000000 48140.000   0.31223   0.33790 -0.132721 25.132721
19900907 000000 48141.000   0.31287   0.33411 -0.135122 25.135122
19900908 000000 48142.000   0.31321   0.33017 -0.137407 25.137407
19900909 000000 48143.000   0.31333   0.32607 -0.139457 25.139457
19900910 000000 48144.000   0.31326   0.32178 -0.141231 25.141231
19900911 000000 48145.000   0.31305   0.31754 -0.142758 25.142758
19900912 000000 48146.000   0.31280   0.31347 -0.144146 25.144146
19900913 000000 48147.000   0.31256   0.30957 -0.145523 25.145523
19900914 000000 48148.000   0.31229   0.30572 -0.147019 25.147019
19900915 000000 48149.000   0.31192   0.30187 -0.148719 25.148719
19900916 000000 48150.000   0.31134   0.29804 -0.150663 25.150663
19900917 000000 48151.000   0.31058   0.29424 -0.152831 25.152831
19900918 000000 48152.000   0.30979   0.29052 -0.155153 25.155153
19900919 000000 48153.000   0.30911   0.28689 -0.157523 25.157523
19900920 000000 48154.000   0.30873   0.28338 -0.159850 25.159850
19900921 000000 48155.000   0.30819   0.28000 -0.162065 25.162065
19900922 000000 48156.000   0.30733   0.27676 -0.164124 25.164124
19900923 000000 48157.000   0.30606   0.27350 -0.166023 25.166023
19900924 000000 48158.000   0.30451   0.27009 -0.167772 25.167772
19900925 000000 48159.000   0.30283   0.26640 -0.169406 25.169406
19900926 000000 48160.000   0.30117   0.26223 -0.170983 25.170983
19900927 000000 48161.000   0.29975   0.25802 -0.172573 25.172573
19900928 000000 48162.000   0.29863   0.25393 -0.174252 25.174252
19900929 000000 48163.000   0.29782   0.25008 -0.176090 25.176090
19900930 000000 48164.000   0.29717   0.24644 -0.178147 25.178147
19901001 000000 48165.000   0.29656   0.24303 -0.180447 25.180447
19901002 000000 48166.000   0.29595   0.23976 -0.182979 25.182979
19901003 000000 48167.000   0.29525   0.23658 -0.185691 25.185691
19901004 000000 48168.000   0.29425   0.23346 -0.188471 25.188471
19901005 000000 48169.000   0.29275   0.23029 -0.191194 25.191194
19901006 000000 48170.000   0.29077   0.22699 -0.193732 25.193732
19901007 000000 48171.000   0.28849   0.22352 -0.196007 25.196007
19901008 000000 48172.000   0.28617   0.21987 -0.198022 25.198022
19901009 000000 48173.000   0.28406   0.21604 -0.199846 25.199846
19901010 000000 48174.000   0.28215   0.21214 -0.201593 25.201593
19901011 000000 48175.000   0.28032   0.20825 -0.203386 25.203386
19901012 000000 48176.000   0.27848   0.20447 -0.205314 25.205314
19901013 000000 48177.000   0.27651   0.20081 -0.207414 25.207414
19901014 000000 48178.000   0.27431   0.19721 -0.209670 25.209670
19901015 000000 48179.000   0.27193   0.19366 -0.212035 25.212035
19901016 000000 48180.000   0.26936   0.19012 -0.214433 25.214433
19901017 000000 48181.000   0.26673   0.18668 -0.216800 25.216800
19901018 000000 48182.000   0.26400   0.18341 -0.219064 25.219064
19901019 000000 48183.000   0.26114   0.18028 -0.221185 25.221185
19901020 000000 48184.000   0.25814   0.17724 -0.223153 25.223153
19901021 000000 48185.000   0.25516   0.17431 -0.224976 25.224976
19901022 000000 48186.000   0.25232   0.17139 -0.226697 25.226697
19901023 000000 48187.000   0.24977   0.16839 -0.228371 25.228371
19901024 000000 48188.000   0.24760   0.16533 -0.230056 25.230056
19901025 000000 48189.000   0.24575   0.16228 -0.231818 25.231818
19901026 000000 48190.000   0.24405   0.15933 -0.233717 25.233717
19901027 000000 48191.000   0.24234   0.15650 -0.235806 25.235806
19901028 000000 48192.000   0.24055   0.15380 -0.238134 25.238134
19901029 000000 48193.000   0.23866   0.15126 -0.240722 25.240722
19901030 000000 48194.000   0.23669   0.14887 -0.243546 25.243546
19901031 000000 48195.000   0.23467   0.14659 -0.246525 25.246525
19901101 000000 48196.000   0.23266   0.14427 -0.249530 25.249530
19901102 000000 48197.000   0.23059   0.14184 -0.252407 25.252407
19901103 000000 48198.000   0.22829   0.13937 -0.255018 25.255018
19901104 000000 48199.000   0.22563   0.13695 -0.257309 25.257309
19901105 000000 48200.000   0.22247   0.13464 -0.259318 25.259318
19901106 000000 48201.000   0.21895   0.13241 -0.261180 25.261180
19901107 000000 48202.000   0.21528   0.13019 -0.263056 25.263056
19901108 000000 48203.000   0.21168   0.12797 -0.265075 25.265075
19901109 000000 48204.000   0.20831   0.12577 -0.267310 25.267310
19901110 000000 48205.000   0.20522   0.12360 -0.269754 25.269754
19901111 000000 48206.000   0.20236   0.12148 -0.272338 25.272338
19901112 000000 48207.000   0.19966   0.11943 -0.274976 25.274976
19901113 000000 48208.000   0.19694   0.11728 -0.277576 25.277576
19901114 000000 48209.000   0.19405   0.11491 -0.280058 25.280058
19901115 000000 48210.000   0.19095   0.11241 -0.282365 25.282365
19901116 000000 48211.000   0.18771   0.11010 -0.284481 25.284481
19901117 000000 48212.000   0.18443   0.10807 -0.286412 25.286412
19901118 000000 48213.000   0.18118   0.10632 -0.288199 25.288199
19901119 000000 48214.000   0.17806   0.10488 -0.289893 25.289893
19901120 000000 48215.000   0.17512   0.10342 -0.291563 25.291563
19901121 000000 48216.000   0.17228   0.10191 -0.293278 25.293278
19901122 000000 48217.000   0.16937   0.10027 -0.295097 25.295097
19901123 000000 48218.000   0.16635   0.09859 -0.297070 25.297070
19901124 000000 48219.000   0.16320   0.09693 -0.299227 25.299227
19901125 000000 48220.000   0.15988   0.09544 -0.301596 25.301596
19901126 000000 48221.000   0.15637   0.09406 -0.304166 25.304166
19901127 000000 48222.000   0.15264   0.09277 -0.306911 25.306911
19901128 000000 48223.000   0.14866   0.09159 -0.309744 25.309744
19901129 000000 48224.000   0.14459   0.09047 -0.312560 25.312560
19901130 000000 48225.000   0.14049   0.08934 -0.315247 25.315247
19901201 000000 48226.000   0.13656   0.08819 -0.317712 25.317712
19901202 000000 48227.000   0.13284   0.08703 -0.319941 25.319941
19901203 000000 48228.000   0.12928   0.08590 -0.321999 25.321999
19901204 000000 48229.000   0.12584   0.08483 -0.324015 25.324015
19901205 000000 48230.000   0.12239   0.08385 -0.326125 25.326125
19901206 000000 48231.000   0.11888   0.08293 -0.328397 25.328397
19901207 000000 48232.000   0.11535   0.08203 -0.330838 25.330838
